id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
556057379201273994,"Newly spacious, 3 bedroom home, near downtown",328838001,Adela,Cayo,Cayo,17.23094,-88.76925,Entire home/apt,,1,29,2024-06-10,0.84,1,359,9,
557345390203053840,Sunrise King Studio,444062147,Aldo,Belize,Belize Islands,17.732397079467773,-88.03131866455078,Entire home/apt,254,2,29,2024-12-18,1.13,4,210,11,
558022265797199396,2-Beds Panoramic Room @HarbourView Boutique Hotel,241734191,Michelle,Belize,Belize Mainland,17.49132,-88.18187,Private room,,1,4,2024-05-11,0.16,16,328,1,
558921285386901470,Beautiful Bungalow best suited for families,275671115,Kristine,Stann Creek,Stann Creek Mainland,16.58287,-88.36437,Entire home/apt,236,3,11,2024-09-15,0.43,1,223,5,
559371143813373916,Fully Furnished Luxury Apartments,444489014,Breandon,Cayo,Cayo,17.2403,-88.77688,Entire home/apt,321,1,6,2024-05-19,0.21,4,167,4,
560308674664485024,Jacuzzi Suite in Paradise #20,406013307,Ramon,Belize,Belize Islands,17.739948,-88.02488,Private room,323,1,45,2024-11-29,1.33,10,286,12,
562528982821267036,Elle's Place Studio #2,438771620,Ramona,Cayo,Cayo,17.15136,-89.08222,Entire home/apt,91,2,74,2024-12-26,2.14,3,308,30,
563005101372421286,Double Deluxe Room W/ Balcony,315936854,Yiu Wah,Belize,Belize Islands,17.74257,-88.02442,Private room,,2,9,2024-07-08,0.30,8,361,6,
563109130252226005,Enjoy Serenity Now at Belizean Cove Estates,43962459,Sandy,Belize,Belize Islands,17.95536,-87.94015,Entire home/apt,2219,1,3,2023-12-31,0.12,3,295,1,
565055676914378230,Ocean Front Property - Private Oasis,269272542,Tricia,Stann Creek,Stann Creek Mainland,16.60292,-88.35474,Entire home/apt,,5,1,2022-05-18,0.03,4,0,0,
565449488872362693,Banana Cabana #10,406013307,Ramon,Belize,Belize Islands,17.739948,-88.02488,Private room,244,1,17,2024-03-05,0.49,10,285,4,
566745144855367956,"Lighthouse Guest Apartment- Comfy, Clean & Close!",25618528,Clive,Belize,Belize Islands,17.92027,-87.96135,Entire home/apt,278,3,53,2024-12-28,1.59,2,309,24,
568700407691799577,Beautiful mountain side jungle cabin. (COMING),176269712,Kamau,Cayo,Cayo,17.14955,-88.72104,Entire home/apt,300,2,0,,,1,365,0,
569020854277025587,Upscale Comfort & Work-Friendly,164485913,Yola,Stann Creek,Stann Creek Mainland,16.51574,-88.36723,Entire home/apt,1048,1,9,2024-07-11,0.40,3,119,5,
569293851669627322,7BR Mountainview | Private Pool | Deck | Firepit,76414486,Vacasa Belize,Cayo,Cayo,17.16315,-89.05232,Entire home/apt,1063,2,3,2023-04-30,0.10,215,365,0,
569371207741428425,The Sea Glass Inn - Beachfront Guestroom,432925921,Lori,Stann Creek,Stann Creek Mainland,16.51344,-88.36557,Private room,466,1,5,2024-01-31,0.15,2,318,1,
569646959179405709,Charming Room on Beach Front Property w/pool 25-38,373269678,The Beach Club,Belize,Belize Islands,17.742258,-88.024033,Private room,,1,16,2023-01-23,0.46,4,359,0,
570918036131903316,Imani's Inn Placencia 1-bedroom gold standard #1,446937405,Imani'S Inn,Stann Creek,Stann Creek Mainland,16.51652,-88.36641,Private room,313,1,13,2024-12-09,0.38,4,351,8,
570925443748163531,Imani's Inn Placencia 1-bedroom gold standard #2,446937405,Imani'S Inn,Stann Creek,Stann Creek Mainland,16.51689,-88.36772,Private room,272,1,34,2024-04-20,1.00,4,337,7,
571862601746996817,Private Oceanfront Resort 8 King Beds & Pickleball,148300244,Valerie,Stann Creek,Stann Creek Mainland,16.55668,-88.36201,Entire home/apt,4254,4,5,2024-12-18,0.16,1,136,4,
572483117199586771,"Coco's Beachfront Cabanas
Seaside Suite A",447255619,Jean,Stann Creek,Stann Creek Mainland,16.5797,-88.36418,Entire home/apt,313,2,3,2024-03-03,0.10,2,310,2,
573766938169474372,Silver Leaf Cabana  1-Bedroom Cottage on the Water,33301114,Shanna,Stann Creek,Stann Creek Mainland,16.521530151367188,-88.37183380126953,Entire home/apt,349,2,11,2024-12-26,0.39,2,293,7,
574473892413316276,Casa De Tortuga - 4 bed villa sleeps 8-10!,65986689,Spencer,Belize,Belize Islands,17.93138,-87.97659,Entire home/apt,1211,3,3,2023-12-31,0.10,2,343,1,
576058455220501747,Condo 17,131651367,Floyd,Belize,Belize Islands,17.95777130126953,-87.93724060058594,Entire home/apt,941,4,18,2024-11-19,0.63,11,258,11,
576059525128132504,Condo 01,131651367,Floyd,Belize,Belize Islands,17.9581,-87.93659,Entire home/apt,817,4,14,2024-06-19,0.46,11,317,6,
578415743301230726,"West End Cabañas @ Secret Beach, (Green) P.P.V.",327849397,Allen,Belize,Belize Islands,17.975649,-87.958649,Private room,309,1,18,2024-12-22,0.58,2,337,10,
578955173071038527,"Stay along palm frons,sea & pool in prv:room 25-38",373269678,The Beach Club,Belize,Belize Islands,17.74005,-88.02621,Private room,,1,15,2024-11-25,0.46,4,359,3,
578955309754057223,Charming Hotel Room on Beach property w/ pool25-38,373269678,The Beach Club,Belize,Belize Islands,17.74137,-88.02326,Private room,,1,10,2024-11-23,0.30,4,360,2,
580467296056191254,Beachfront villa in gated Placencia resort!,341456999,William,Stann Creek,Stann Creek Mainland,16.56632,-88.365356,Entire home/apt,2421,3,7,2024-02-26,0.26,1,365,1,
581019269315214809,"Two Luxury Villas, 9 Bedrooms, Sleeps 16, 2 Pools.",65390255,Sunrise,Belize,Belize Islands,17.965939,-87.930586,Entire home/apt,3002,1,11,2024-10-20,0.47,30,181,5,
582543766125042370,Ally’s place,441899788,Desiree,Belize,Belize Mainland,17.50763,-88.20792,Private room,,3,0,,,3,0,0,
582580360195012060,Cozy room in a residential home,441899788,Desiree,Belize,Belize Mainland,17.50671,-88.20731,Private room,,1,0,,,3,0,0,
582672497832431838,Lovely 2 bedroom south of town,449591531,Linda,Belize,Belize Islands,18.002981,-87.938347,Entire home/apt,,3,0,,,1,365,0,
583763241383657742,Babylon Beach Villa 7,9631757,Pista,Belize,Belize Islands,17.91761,-87.96474,Entire home/apt,759,3,47,2024-11-18,1.41,7,167,20,
583876593780005850,2 bedroom home right on the Placencia Sidewalk,449840861,James,Stann Creek,Stann Creek Mainland,16.5156,-88.36592,Entire home/apt,,3,9,2024-11-27,0.30,1,285,7,
584210516509295905,Casa Suzie,183396336,Jameli,Cayo,Cayo,17.153549801962452,-89.06916511790772,Entire home/apt,757,2,7,2024-11-14,0.58,4,287,7,
585281468486303303,LUXURY Penthouse in the jungle with gorgeous views,394972587,Larry,Cayo,Cayo,17.16889,-89.10912,Entire home/apt,780,1,10,2023-02-07,0.30,4,304,0,
585704856426284513,Sunshine Room,441899788,Desiree,Belize,Belize Mainland,17.50609,-88.20809,Private room,,1,0,,,3,0,0,
587227221454755551,"Oceanfront Dwellings w/ Pool, Beach and Boat Dock",8003973,Corrina,Belize,Belize Islands,18.03185,-87.89723,Entire home/apt,2191,3,3,2022-12-29,0.10,17,310,0,
588984865872473897,Cheerful Beachfront Cabana on North Caye Caulker,391230,Christina,Belize,Belize Islands,17.752115,-88.0242,Entire home/apt,303,3,26,2024-04-24,0.91,1,352,10,
589445176610167004,Gorgeous 1 Bedroom Oceanfront at Sapphire Beach,334515466,Elliott,Belize,Belize Islands,17.91794,-87.96622,Entire home/apt,414,2,0,,,1,186,0,
589878436353292466,Condo 11,131651367,Floyd,Belize,Belize Islands,17.95808,-87.93659,Entire home/apt,817,4,10,2024-11-17,0.32,11,248,6,
592627964119028040,Lovely 1 Bedroom Apartment at Embassy Apartment,8554313,Ricky,Belize,Belize Mainland,17.50966,-88.22169,Entire home/apt,161,2,68,2024-11-10,2.08,15,318,17,
593398136457590835,Alta Vista Vacation Home,9430792,Chila,Belize,Belize Islands,17.736601,-88.028496,Entire home/apt,545,3,11,2024-11-16,0.50,4,323,10,
593502664043605942,Casa De Cornelia @ Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03595,-87.8958,Entire home/apt,354,3,2,2024-12-26,0.08,29,218,1,
594898534033680619,2BR Beachside FamilySuite@Sapphire Beach Resort,357890392,Azul,Belize,Belize Islands,18.03588,-87.89521,Entire home/apt,603,3,2,2023-07-21,0.07,29,321,0,
594933136183219720,"1BR Casita: ""Rob's Place"" @ Sapphire Beach Resort",357890392,Azul,Belize,Belize Islands,18.03474,-87.89735,Entire home/apt,304,3,4,2024-03-09,0.14,29,254,2,
594965413013570517,Maya Centre - Tutzil Nah HomeStay #3 Belize,210601327,Gregorio,Stann Creek,Stann Creek Mainland,16.768679,-88.383896,Private room,75,2,4,2024-03-07,0.18,2,353,2,
596565247949931075,Zuri Joi’s 2BR 3bd 1 block walk 2 airport AC Wi-Fi,147141877,Kendra,Stann Creek,Stann Creek Mainland,16.98113,-88.2275,Entire home/apt,282,1,35,2024-12-05,1.15,1,360,13,
597659398395087521,Condo 04,131651367,Floyd,Belize,Belize Islands,17.9585,-87.93656,Entire home/apt,741,4,5,2024-03-19,0.24,11,327,3,
597672423626066211,Condo 19,131651367,Floyd,Belize,Belize Islands,17.9584,-87.93682,Entire home/apt,908,4,7,2024-04-19,0.23,11,319,3,
597679684724569285,Condo 09,131651367,Floyd,Belize,Belize Islands,17.95777130126953,-87.93724060058594,Entire home/apt,1090,4,24,2024-10-21,0.80,11,299,15,
597962421761508015,A bedroom for two in a beautiful Villa!,65986689,Spencer,Belize,Belize Islands,17.93344,-87.97831,Private room,484,2,0,,,2,364,0,
598562427942549257,"Deja Blue @ Oceans Edge, 3BR BF on the 4th floor!",45929380,Pelican Reef,Belize,Belize Islands,17.9219,-87.96226,Entire home/apt,1002,5,3,2024-05-26,0.14,8,307,2,
599391674119443312,Maya Centre - Tutzil Nah - HomeStay #1  Belize,210601327,Gregorio,Stann Creek,Stann Creek Mainland,16.774625778198242,-88.382568359375,Private room,75,2,38,2024-12-21,1.48,2,341,15,
601514741555566512,"1BR ""Casita Tropical"" @ Sapphire Beach Resort",357890392,Azul,Belize,Belize Islands,18.03574,-87.8951,Entire home/apt,290,3,4,2024-04-24,0.15,29,272,1,
602835265019321049,Long stay by the beach w/ your baby or toddler,93123112,Lee,Belize,Belize Islands,17.89756,-87.97634,Private room,,1,7,2024-02-01,0.21,17,365,1,
603021979206539571,"Studio & kitchenette, pool, apartment Sleeps 3",373269678,The Beach Club,Belize,Belize Islands,17.74113,-88.02445,Private room,,1,1,2022-04-24,0.03,4,325,0,
603774944713170695,West End Cabanas @ Secret Beach(yellow) F.P.V.,327849397,Allen,Belize,Belize Islands,17.976032,-87.956779,Private room,196,1,7,2024-11-28,0.25,2,350,3,
605695717575843259,Embassy Suite 1 Bedroom Bed&Breakfast,119437905,Verlene,Cayo,Cayo,17.25787,-88.77256,Private room,202,3,10,2024-10-25,0.31,2,363,2,
606752792354497344,VENUS Queen Size Bedroom  in Garden House,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01562,-88.48464,Private room,245,2,2,2024-12-08,0.08,12,304,1,
606770206585693786,IKAL in Eco-chic Garden Sanctuary in the Jungle,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01392,-88.48464,Private room,,2,0,,,12,306,0,
607822911056925759,Nabitunich Resort - Cozy cottage on farm w views,295553032,Dominic,Cayo,Cayo,17.09945,-89.12867,Private room,140,1,6,2023-10-21,0.26,9,269,0,
609454092799165155,Oceanfront Condo A1- Pool/Jacuzzi/heart of Town,110307075,Diamante,Belize,Belize Islands,17.91672,-87.963972,Entire home/apt,1104,1,23,2024-08-16,0.71,10,280,7,
610273762027196431,"A Hidden Treasure. Walk to Town. Beach, Pool. CB3",65390255,Sunrise,Belize,Belize Islands,17.90944480895996,-87.97110748291016,Entire home/apt,406,1,8,2024-09-03,0.26,30,261,4,
611709781026698775,Deluxe Room in Paradise #15,406013307,Ramon,Belize,Belize Islands,17.739948,-88.02488,Private room,297,1,53,2024-09-03,2.21,10,304,32,
612448895629871352,Top Floor Suite w/ Golfcart Access,206258969,Hailey,Belize,Belize Islands,17.92461,-87.96033,Entire home/apt,303,9,0,,,9,59,0,
612975705559575750,Belize Dream Home Unique Eco-Friendly Experience,27449204,Maria,Cayo,Cayo,17.23691,-88.76407,Entire home/apt,252,4,0,,,1,179,0,
613204804823075982,Lovely 3-Bedroom Vacation Home,456040204,Paula,Cayo,Cayo,17.147091,-89.075058,Entire home/apt,,1,1,2023-01-04,0.04,1,0,0,
613857919285713736,Casa Palma 1BR Penthouse (3rd floor),193784526,Perfecto,Stann Creek,Stann Creek Mainland,16.5209,-88.36917,Entire home/apt,,365,2,2024-01-28,0.09,6,337,1,
615861477672355831,Luxury Waterfront Home + RESORT!,262128439,Casi,Stann Creek,Stann Creek Mainland,16.63728,-88.33704,Entire home/apt,603,4,39,2024-11-30,1.65,1,242,25,
616572375003094635,1-Bedroom unit downstairs apartment with patio,456796403,David Nicolas,Cayo,Cayo,17.07182,-89.13576,Entire home/apt,50,1,9,2023-07-25,0.30,1,365,0,
618683826709494314,VLB Lux Apartment 3,457263628,Victoria,Toledo,Toledo Mainland,16.094281762427237,-88.8084615021944,Entire home/apt,115,1,27,2024-04-07,0.89,3,0,1,
618687922441617630,"VLB Lux Apartments, Room only",457263628,Victoria,Toledo,Toledo Mainland,16.095524,-88.810333,Private room,94,1,8,2024-12-19,0.26,3,57,2,
618963874868295873,Ocean front 2bed/2bath condo kayaks&pool San Pedro,88200158,Coleen,Belize,Belize Islands,17.89079,-87.98173,Entire home/apt,766,3,2,2024-03-29,0.11,28,8,1,
620299916808511784,"Top location: Comfortable, cozy, small apartment",50944698,Claudia,Stann Creek,Stann Creek Mainland,16.514268070375508,-88.36715483649292,Entire home/apt,180,3,31,2024-12-06,1.18,3,273,13,
621028891926845642,Lovely 3 self-contained individual rental units,457795535,Sherlett,Toledo,Toledo Mainland,16.09629,-88.80907,Private room,150,1,18,2024-07-28,0.57,1,351,5,
623084546768985917,"First Class Luxury Villa - New, Beach Front",85131128,Erica,Stann Creek,Stann Creek Mainland,16.63066864013672,-88.34233856201172,Entire home/apt,3027,1,21,2024-11-23,0.81,1,274,14,
623397913070591888,One Double Bedroom on the upper floor & Elevator.,421322150,Kirsten,Belize,Belize Mainland,17.50162,-88.18927,Private room,218,1,37,2024-11-15,1.15,14,355,5,
624452366495021905,המחיר הטוב ביותר! קונדו על חוף הים יכול לאכלס 1-4,163023207,Kirk,Belize,Belize Islands,17.74154,-88.02423,Entire home/apt,231,1,23,2024-12-17,0.72,2,169,5,
625399623559791024,Centrally Located Apartment-1 Min walk from beach!,59990092,Monica,Belize,Belize Islands,17.92139,-87.96045,Entire home/apt,255,2,124,2024-12-24,3.90,5,303,43,
625431446317326742,"The BNB on Triggerfish 2, Close to the Airport",449685949,Cate,Belize,Belize Mainland,17.558317184448242,-88.28591918945312,Private room,,1,0,,,3,0,0,
625980622343879944,"The BNB on Triggerfish 1, Close to the Airport",449685949,Cate,Belize,Belize Mainland,17.558279037475586,-88.28597259521484,Private room,314,1,4,2024-10-04,0.14,3,351,1,
626697788581231206,Remodeled Family friendly ocean condo kayaks-BarBQ,88200158,Coleen,Belize,Belize Islands,17.889961,-87.981308,Entire home/apt,694,3,4,2024-03-23,0.14,28,260,1,
628456073223768511,"#1 Ground floor 2BR/2BA with pool, kayaks, more!",1120393,Barbara,Belize,Belize Islands,17.891459,-87.979622,Entire home/apt,670,3,7,2024-08-15,0.28,26,259,1,
633062586045576015,"#5 Dazzling Digs - 1 B/1 B, AC in Bedroom",460485940,Judy,Stann Creek,Stann Creek Mainland,16.51372,-88.36722,Entire home/apt,313,1,15,2024-11-16,0.50,7,307,4,
633408411961959025,1 Bedroom Suite at Blue Morpho Suites Belize,78894320,Paulita,Orange Walk,Orange Walk,18.095793,-88.55912,Entire home/apt,111,1,28,2024-09-01,0.89,1,322,6,
633987707807590914,2 bedroom Pool House,376174308,Brenda,Belize,Belize Islands,17.73646,-88.0277,Entire home/apt,280,2,3,2024-07-20,0.13,1,174,2,
636418186035293129,Seaside Room #10 - Sea Spray Hotel - Lower Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.52028,-88.36855,Private room,,365,11,2024-03-22,0.42,10,283,5,
636430127115190029,Seaside Room #11 - Sea Spray Hotel - Lower Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51883,-88.36885,Private room,,365,9,2024-05-17,0.37,10,288,7,
636440861788864103,Seaside Room #17 - Sea Spray Hotel - Upper Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.52017,-88.3675,Private room,,365,32,2024-11-03,1.22,10,274,14,
636818216491960019,Seaside Room #18 - Sea Spray Hotel - Upper Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51861,-88.36905,Private room,,365,15,2024-06-08,0.63,10,283,12,
636889959769263332,Seashell Room #15 - Sea Spray Hotel - Upper Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.52025,-88.36751,Private room,,365,2,2023-01-31,0.08,10,296,0,
636902400825352122,Seaview Room #7 - Sea Spray Hotel - Lower Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51951,-88.3678,Private room,,365,6,2024-02-23,0.21,10,261,2,
636907829108092951,Seaview Room #8 - Sea Spray Hotel - Lower Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51962,-88.36769,Private room,,365,2,2024-03-09,0.15,10,276,1,
636909767504102582,Seaview Room #20 - Sea Spray Hotel - Upper Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51889,-88.36813,Private room,,365,3,2024-11-01,0.11,10,285,2,
636912830341825699,Seaview Room #21 - Sea Spray Hotel - Upper Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51911,-88.36762,Private room,,365,11,2024-12-19,0.48,10,257,8,
636915354781984664,Seaside Cabana #14 - Sea Spray Hotel - Lower Floor,334698889,Seaspray Hotel,Stann Creek,Stann Creek Mainland,16.51903,-88.36807,Private room,,365,10,2024-08-07,0.39,10,282,3,
637622549031290955,Location!Location! Beachfront Junior Suite RM#10,335595596,Marceli,Belize,Belize Islands,17.9191,-87.96263,Private room,249,1,12,2024-12-13,0.50,11,317,7,
637626187672600177,Location! Location! Beachfront Junior Suite RM#16,335595596,Marceli,Belize,Belize Islands,17.91861,-87.96237,Private room,,1,12,2024-12-07,0.50,11,0,10,
638206933685506655,Studio Suite in Charming Beachfront Hotel,19450284,Kristin,Belize,Belize Islands,17.920724868774414,-87.9617691040039,Private room,,1,1,2024-02-18,0.09,3,0,1,
638939747412263926,Seagrape Escape-Beachfront Family Home-Caribbean,261868426,Dwayne L,Stann Creek,Stann Creek Mainland,16.618244,-88.353325,Entire home/apt,932,2,4,2024-03-31,0.30,99,309,2,
639045299775119731,Cheerful 2-bedroom apartment with parking spot.,460919532,Tracy And Undina,Corozal,Corozal,18.3948,-88.3835,Entire home/apt,151,2,12,2024-10-19,0.40,1,118,1,
639493911509176030,Finca Beachfront Tree house in placencia,1512929,Andrea,Stann Creek,Stann Creek Mainland,16.53166481200494,-88.35995964725511,Entire home/apt,282,1,15,2024-05-12,0.65,4,319,6,
639998990920086286,ParkView 1-bedroom lock-off #2@ Harbour View Hotel,241734191,Michelle,Belize,Belize Mainland,17.495,-88.18426,Private room,,1,132,2024-12-05,4.34,16,345,47,
640695730613991728,Centrally Located Unit at Boutique Hotel,206258969,Hailey,Belize,Belize Islands,17.923511,-87.959642,Private room,,1,71,2024-08-21,2.28,9,327,41,
641307692822973845,"Grand ocean view island home, perfect location.",146517735,Paradise,Belize,Belize Islands,17.97386,-87.9268,Entire home/apt,1675,1,5,2024-10-11,0.17,11,50,3,
642677202840381161,Breakfast Included - Resort - AJI/pool/bikes/tours,210934594,Pur,Belize,Belize Islands,17.94836627744653,-87.94254838065487,Private room,477,1,10,2024-08-13,0.35,10,283,3,
643363098530257127,Breakfast Included -Sea View Resort -AJI/SeaTurtle,210934594,Pur,Belize,Belize Islands,17.948461296916534,-87.94252131527355,Private room,480,1,3,2024-12-05,0.12,10,294,2,
643370116439356107,"Sea View 1 Bedroom, Resort - AJI/pool/bikes/tours",210934594,Pur,Belize,Belize Islands,17.9213664,-87.9610905,Private room,480,1,20,2024-09-06,0.68,10,276,10,
643370152051781585,Breakfast Included Resort - AJI/Sea View/tours,210934594,Pur,Belize,Belize Islands,17.94841722059156,-87.94257837817963,Private room,464,1,12,2024-08-03,0.40,10,281,7,
643473764412459269,"Sea View 2 Bedroom, Resort - AJI/pool/bikes/tours",462506975,Jennifer,Belize,Belize Islands,17.948425720660612,-87.94261149865726,Private room,1128,1,4,2024-03-12,0.25,1,299,3,
644736604537295990,Nirvana Suite,463207263,Reef Real Estate,Belize,Belize Islands,17.7611578,-88.02774869999999,Entire home/apt,,2,0,,,4,0,0,
644765518183712117,Home Away Secret Beach Belize coming soon,457627641,Dianna,Belize,Belize Mainland,17.56535,-88.40194,Private room,397,1,0,,,1,364,0,
648179214508433310,"#2 Cushy Corner - hotel room, AC",460485940,Judy,Stann Creek,Stann Creek Mainland,16.51549,-88.36684,Entire home/apt,242,1,22,2024-10-05,0.88,7,317,5,
648325610400966159,4 BDRM Waterfront Villa with Private Pool,8003973,Corrina,Belize,Belize Islands,17.93201,-87.97467,Entire home/apt,2283,3,7,2024-01-26,0.30,17,354,2,
648369869716192109,King Bed - SeaFront Property - Breakfast at Aji,210934594,Pur,Belize,Belize Islands,17.94838834917066,-87.9425593792832,Private room,439,1,15,2024-12-18,0.75,10,270,11,
